frame_number,object_class,confidence_score,x1,y1,x2,y2
10,mouse,0.8962482213973999,850.76318359375,1101.1322021484375,1049.5745849609375,1250.12548828125
10,airpod_case,0.7800764441490173,37.46503448486328,1148.5579833984375,212.4158172607422,1252.3909912109375
10,keys,0.45004788041114807,38.98780059814453,1347.718017578125,289.7691955566406,1431.7950439453125
10,guitar_pick,0.3741518259048462,61.39263916015625,1287.2041015625,165.58560180664062,1348.6693115234375
10,mechanical_pencil,0.3917422890663147,568.3054809570312,1286.2464599609375,937.1925659179688,1376.770263671875
11,monitor,0.951322078704834,116.3119888305664,271.3084411621094,1022.6973876953125,952.4940185546875
11,water_bottle,0.9215532541275024,62.29082107543945,620.8485717773438,283.0986633300781,1188.0589599609375
11,laptop,0.923485517501831,182.07814025878906,1073.624267578125,940.8465576171875,1314.8905029296875
11,keyboard,0.8850021362304688,259.7891540527344,992.0040283203125,962.5872192382812,1124.9385986328125
11,mouse,0.8945762515068054,850.7460327148438,1101.124755859375,1049.58349609375,1250.62109375
11,airpod_case,0.7803906798362732,37.447269439697266,1148.71240234375,212.33355712890625,1252.501220703125
11,keys,0.359488308429718,39.03391647338867,1347.983642578125,292.6056823730469,1431.96142578125
11,guitar_pick,0.40095341205596924,61.549285888671875,1287.8387451171875,165.2281951904297,1348.5928955078125
11,mechanical_pencil,0.3857753872871399,568.4434814453125,1286.4971923828125,937.0347900390625,1376.8160400390625
12,monitor,0.9516366720199585,115.93236541748047,271.265869140625,1022.6732177734375,952.4816284179688
12,water_bottle,0.9210265874862671,62.3825569152832,620.4710693359375,283.2705993652344,1188.051025390625
12,laptop,0.9225637912750244,182.16917419433594,1073.5274658203125,941.009033203125,1314.93310546875
12,keyboard,0.8869220614433289,260.23095703125,991.9933471679688,962.8959350585938,1124.9661865234375
12,mouse,0.8919923305511475,850.7018432617188,1101.030029296875,1049.64794921875,1250.783203125
12,airpod_case,0.7837655544281006,37.56551742553711,1148.67529296875,212.39993286132812,1252.497314453125
12,keys,0.3543151319026947,39.10487365722656,1347.970947265625,293.759765625,1432.0777587890625
12,guitar_pick,0.398815393447876,61.7002067565918,1287.9954833984375,165.1596221923828,1348.4827880859375
12,mechanical_pencil,0.37816697359085083,567.8530883789062,1286.520751953125,937.0090942382812,1376.873046875
13,monitor,0.9512677192687988,114.88194274902344,271.2337646484375,1022.8452758789062,952.3592529296875
13,water_bottle,0.9206212759017944,62.72866439819336,623.8545532226562,282.7203063964844,1188.2430419921875
13,laptop,0.9212225079536438,181.57046508789062,1074.1317138671875,940.3590087890625,1315.10205078125
13,keyboard,0.8829647302627563,262.2692565917969,992.0305786132812,963.1539916992188,1124.5745849609375
13,mouse,0.8811994194984436,850.6434326171875,1101.0426025390625,1049.3126220703125,1250.7005615234375
13,airpod_case,0.774193525314331,36.364253997802734,1148.632080078125,212.9893035888672,1252.428955078125
13,keys,0.43772339820861816,38.739402770996094,1347.2694091796875,292.11004638671875,1432.2025146484375
13,guitar_pick,0.3789560794830322,61.67410659790039,1287.06787109375,165.82852172851562,1348.2325439453125
13,mechanical_pencil,0.38340404629707336,566.7771606445312,1286.26611328125,937.4606323242188,1377.0477294921875
14,monitor,0.9511498212814331,114.80630493164062,271.2279052734375,1022.9692993164062,952.1593627929688
14,water_bottle,0.9163432121276855,62.64005661010742,621.918701171875,283.52825927734375,1188.058349609375
14,laptop,0.9197708368301392,181.13555908203125,1074.33251953125,940.1709594726562,1315.26611328125
14,keyboard,0.8820820450782776,263.80316162109375,992.0658569335938,963.5916137695312,1124.52734375
14,mouse,0.879324197769165,850.598876953125,1100.9378662109375,1049.2733154296875,1250.739990234375
14,airpod_case,0.7810559272766113,36.001678466796875,1148.59326171875,213.87799072265625,1252.568359375
14,keys,0.431015282869339,38.77873611450195,1346.979736328125,290.3703918457031,1432.257568359375
14,guitar_pick,0.393824964761734,61.91647720336914,1286.9747314453125,165.87403869628906,1348.2252197265625
14,mechanical_pencil,0.3662784695625305,566.3861083984375,1286.1314697265625,937.7021484375,1377.1114501953125
15,monitor,0.9514517188072205,114.74423217773438,271.1583251953125,1022.9938354492188,952.0054321289062
15,water_bottle,0.9169378876686096,62.509490966796875,620.73486328125,283.55914306640625,1188.11962890625
15,laptop,0.9209033250808716,181.07012939453125,1074.46875,940.4031372070312,1315.285888671875
15,keyboard,0.8810798525810242,264.1920471191406,992.081298828125,963.7988891601562,1124.4617919921875
15,mouse,0.8815847635269165,850.6979370117188,1100.7396240234375,1049.2745361328125,1250.739501953125
15,airpod_case,0.7822225689888,36.072608947753906,1148.592529296875,214.1020050048828,1252.7318115234375
15,keys,0.43110984563827515,38.76241683959961,1346.985595703125,289.879638671875,1432.31494140625
15,guitar_pick,0.39395713806152344,62.16982650756836,1286.9825439453125,165.80540466308594,1348.200927734375
15,mechanical_pencil,0.35829049348831177,566.5343017578125,1286.1195068359375,937.9805297851562,1377.0985107421875
16,monitor,0.9515354633331299,114.48197937011719,271.2882995605469,1022.9860229492188,951.9378051757812
16,water_bottle,0.9167163372039795,62.5160026550293,620.3403930664062,283.52728271484375,1188.079345703125
16,laptop,0.9225835800170898,181.26255798339844,1074.623046875,940.6952514648438,1315.3568115234375
16,keyboard,0.8814416527748108,264.60455322265625,992.1366577148438,963.6990356445312,1124.5848388671875
16,mouse,0.8778953552246094,850.7727661132812,1101.1463623046875,1049.3199462890625,1250.836669921875
16,airpod_case,0.7839608788490295,36.235782623291016,1148.58056640625,213.79457092285156,1252.8658447265625
16,keys,0.4197853207588196,38.77184295654297,1347.2257080078125,290.1914978027344,1432.451904296875
16,guitar_pick,0.4047185480594635,62.50367736816406,1287.086669921875,165.7764129638672,1348.0966796875
16,mechanical_pencil,0.3733844757080078,567.3253784179688,1286.133544921875,938.0064086914062,1377.0419921875
17,monitor,0.9519500732421875,114.29536437988281,271.18585205078125,1023.086181640625,951.9794921875
17,water_bottle,0.9168621897697449,62.34830856323242,619.6283569335938,283.6759338378906,1188.2733154296875
17,laptop,0.9225220084190369,181.29457092285156,1074.496337890625,940.6473999023438,1315.540283203125
17,keyboard,0.8801965713500977,265.5632629394531,992.2265625,962.86328125,1124.519775390625
17,mouse,0.8775094747543335,850.8449096679688,1101.5987548828125,1049.3502197265625,1250.9654541015625
17,airpod_case,0.7890679240226746,36.031673431396484,1148.57568359375,214.03123474121094,1253.030029296875
17,keys,0.34174099564552307,38.957069396972656,1347.15771484375,291.6771545410156,1432.6455078125
17,guitar_pick,0.38884642720222473,62.15578079223633,1287.0765380859375,166.08212280273438,1348.242919921875
17,mechanical_pencil,0.38706931471824646,567.9181518554688,1286.155029296875,938.0252075195312,1377.139892578125
18,monitor,0.9520791172981262,113.67473602294922,271.1846923828125,1023.02099609375,952.1145629882812
18,water_bottle,0.9185392260551453,62.100250244140625,619.4494018554688,283.5850524902344,1188.3310546875
18,laptop,0.923061728477478,181.3853759765625,1074.5416259765625,940.6239013671875,1315.5916748046875
18,keyboard,0.8806769251823425,266.2607421875,992.362548828125,962.2717895507812,1124.5650634765625
18,mouse,0.8760671019554138,847.4015502929688,1102.22900390625,1051.607666015625,1250.6334228515625
18,airpod_case,0.7843666076660156,35.89836502075195,1148.6021728515625,213.70938110351562,1253.165771484375
18,keys,0.27909037470817566,39.04349136352539,1347.3724365234375,295.4879455566406,1432.874755859375
18,guitar_pick,0.40097495913505554,62.155574798583984,1287.2701416015625,166.17042541503906,1348.4615478515625
18,mechanical_pencil,0.41254696249961853,567.8549194335938,1286.2874755859375,937.7957763671875,1377.3106689453125
19,monitor,0.9520733952522278,113.78544616699219,271.3112487792969,1023.0475463867188,952.1163940429688
19,water_bottle,0.9183775186538696,62.110755920410156,619.8348388671875,283.70294189453125,1188.4232177734375
19,laptop,0.9234254360198975,181.5986785888672,1074.5517578125,940.5767211914062,1315.6246337890625
19,keyboard,0.8827985525131226,265.2287292480469,992.2785034179688,961.6473388671875,1124.7281494140625
19,mouse,0.8762804269790649,845.9920043945312,1102.3663330078125,1052.5006103515625,1250.5418701171875
19,airpod_case,0.7837419509887695,35.49161148071289,1148.6190185546875,213.66932678222656,1253.274169921875
19,keys,0.28095608949661255,39.07917785644531,1347.4822998046875,297.98736572265625,1432.983642578125
19,guitar_pick,0.40629854798316956,62.36296844482422,1287.4283447265625,166.12744140625,1348.3988037109375
19,mechanical_pencil,0.37553688883781433,568.326416015625,1286.4542236328125,937.6971435546875,1377.52783203125
20,monitor,0.9518903493881226,113.65288543701172,271.4952087402344,1023.0646362304688,952.0988159179688
20,water_bottle,0.9206165075302124,61.941768646240234,620.1145629882812,283.80218505859375,1188.397216796875
20,laptop,0.9233385920524597,181.5326385498047,1074.6060791015625,940.416748046875,1315.591796875
20,keyboard,0.8835440278053284,265.4364929199219,992.2528686523438,961.1756591796875,1124.675048828125
20,mouse,0.8755963444709778,845.3764038085938,1102.3973388671875,1052.841064453125,1250.3360595703125
20,airpod_case,0.7824559211730957,35.188602447509766,1148.5826416015625,213.75244140625,1253.3924560546875
20,keys,0.26078832149505615,39.0794792175293,1347.46044921875,299.6715087890625,1433.031494140625
20,guitar_pick,0.4060556888580322,62.37451171875,1287.4635009765625,166.11744689941406,1348.31494140625
20,mechanical_pencil,0.3844689130783081,568.5350341796875,1286.4486083984375,937.49853515625,1377.6707763671875
21,monitor,0.9519132375717163,113.71519470214844,271.5284118652344,1023.1116943359375,952.1090087890625
21,water_bottle,0.9207125902175903,62.225120544433594,620.3552856445312,283.9208984375,1188.3165283203125
21,laptop,0.9218076467514038,181.691162109375,1074.5213623046875,940.3902587890625,1315.595703125
21,keyboard,0.8840604424476624,266.1129150390625,992.1922607421875,961.000732421875,1124.622802734375
21,mouse,0.8755519390106201,845.20361328125,1102.3492431640625,1052.9544677734375,1250.3084716796875
21,airpod_case,0.782676100730896,35.17388916015625,1148.511962890625,213.6399383544922,1253.2396240234375
21,keys,0.27562662959098816,38.995086669921875,1347.3978271484375,299.620849609375,1432.934326171875
21,guitar_pick,0.3972790241241455,62.22858428955078,1287.5892333984375,166.0929412841797,1348.37060546875
21,mechanical_pencil,0.37701088190078735,568.5731201171875,1286.4854736328125,937.4185180664062,1377.4871826171875
22,monitor,0.9519602656364441,114.09469604492188,271.718017578125,1023.0651245117188,952.169189453125
22,water_bottle,0.9193201661109924,62.286521911621094,620.3211669921875,283.8957214355469,1188.382080078125
22,laptop,0.9218795299530029,181.52651977539062,1074.483154296875,940.3065795898438,1315.6964111328125
22,keyboard,0.8824951648712158,266.5783996582031,992.2320556640625,960.9262084960938,1124.7708740234375
22,mouse,0.8722860813140869,848.5340576171875,1101.8551025390625,1050.9033203125,1250.7889404296875
22,airpod_case,0.7781652212142944,35.20317459106445,1148.4581298828125,213.646240234375,1253.22216796875
22,keys,0.2776477634906769,38.881038665771484,1347.385498046875,299.5686340332031,1432.992431640625
22,guitar_pick,0.40202596783638,62.12383270263672,1287.6002197265625,166.098388671875,1348.3519287109375
22,mechanical_pencil,0.3673529028892517,568.23095703125,1286.5333251953125,937.3510131835938,1377.6881103515625
23,monitor,0.9516800045967102,114.25357055664062,271.7928161621094,1023.0504760742188,952.3397216796875
23,water_bottle,0.918938159942627,62.26249313354492,620.2224731445312,283.9338073730469,1188.24462890625
23,laptop,0.9217753410339355,181.5840301513672,1074.35546875,940.5004272460938,1315.9100341796875
23,keyboard,0.8844286799430847,265.7248229980469,992.3201904296875,961.1270141601562,1124.930419921875
23,mouse,0.8736531734466553,849.6167602539062,1101.579833984375,1050.183837890625,1251.106689453125
23,airpod_case,0.7677573561668396,35.41852569580078,1148.7091064453125,213.51406860351562,1253.2733154296875
23,keys,0.28566908836364746,37.94569778442383,1346.1021728515625,299.52008056640625,1433.4937744140625
23,guitar_pick,0.38447535037994385,61.33039093017578,1287.878173828125,166.0489959716797,1348.640625
23,mechanical_pencil,0.36962422728538513,568.5852661132812,1286.5767822265625,937.3116455078125,1377.7310791015625
24,monitor,0.9524722695350647,114.16683959960938,271.8659973144531,1023.1826782226562,952.5800170898438
24,water_bottle,0.9177042841911316,62.19060516357422,620.3633422851562,283.83770751953125,1188.3995361328125
24,laptop,0.9225459694862366,181.67904663085938,1074.323974609375,940.7621459960938,1316.0242919921875
24,keyboard,0.8853155970573425,264.7212829589844,992.44189453125,961.3992309570312,1125.21484375
24,mouse,0.8723847270011902,850.0726928710938,1101.4954833984375,1049.8756103515625,1251.3243408203125
24,airpod_case,0.7730436325073242,35.41438674926758,1148.80224609375,213.49398803710938,1253.277099609375
24,keys,0.25782668590545654,37.611656188964844,1345.634033203125,301.1790466308594,1433.690673828125
24,guitar_pick,0.39555245637893677,60.98405838012695,1287.8839111328125,166.10299682617188,1348.7138671875
24,mechanical_pencil,0.37688326835632324,568.7973022460938,1286.54296875,937.3543701171875,1377.845947265625
25,monitor,0.9514224529266357,114.69711303710938,271.8476257324219,1023.0741577148438,953.1309204101562
25,water_bottle,0.9166669249534607,62.25591278076172,624.1853637695312,283.4504699707031,1188.6805419921875
25,laptop,0.9191486239433289,182.4730987548828,1074.611572265625,940.4655151367188,1315.9486083984375
25,keyboard,0.8884222507476807,264.9020080566406,992.4030151367188,961.0064086914062,1125.2337646484375
25,mouse,0.8621383905410767,850.3081665039062,1101.3538818359375,1050.3052978515625,1251.579345703125
25,airpod_case,0.7979096174240112,35.687660217285156,1148.7646484375,213.6981201171875,1253.5843505859375
25,keys,0.2107737958431244,37.32582473754883,1345.395263671875,308.185302734375,1434.163818359375
25,guitar_pick,0.40732258558273315,61.93833541870117,1287.6358642578125,166.49435424804688,1348.967041015625
25,mechanical_pencil,0.37164318561553955,567.0260009765625,1286.613037109375,936.9042358398438,1378.441162109375
26,monitor,0.9512892961502075,115.24372100830078,271.84912109375,1023.0804443359375,953.374267578125
26,water_bottle,0.9141731262207031,61.79172134399414,622.6027221679688,284.1961364746094,1188.869873046875
26,laptop,0.9187529683113098,182.6365203857422,1074.6673583984375,940.3829345703125,1315.922607421875
26,keyboard,0.8879367709159851,264.92498779296875,992.4429321289062,960.7510986328125,1125.2513427734375
26,mouse,0.8575160503387451,850.6285400390625,1101.235595703125,1050.3394775390625,1251.60400390625
26,airpod_case,0.7923176288604736,35.19880294799805,1148.733642578125,213.5425262451172,1253.82177734375
26,keys,0.1866600513458252,37.12901306152344,1345.414306640625,318.9646301269531,1434.387451171875
26,guitar_pick,0.40232202410697937,61.89058303833008,1287.6632080078125,166.4080352783203,1349.2197265625
26,mechanical_pencil,0.36911875009536743,567.0968627929688,1286.713623046875,936.7136840820312,1378.7919921875
27,monitor,0.9519763588905334,115.38642883300781,271.8740539550781,1023.0234985351562,953.4797973632812
27,water_bottle,0.9129893183708191,62.24394989013672,625.0543212890625,283.3401794433594,1189.0911865234375
27,laptop,0.9182939529418945,182.91036987304688,1074.9498291015625,940.3958129882812,1315.9407958984375
27,keyboard,0.8882633447647095,263.4157409667969,992.6111450195312,960.8799438476562,1125.3468017578125
27,mouse,0.8584395051002502,850.5294799804688,1101.1571044921875,1050.2431640625,1251.77099609375
27,airpod_case,0.7902721762657166,34.98494338989258,1148.77587890625,213.2620391845703,1253.8746337890625
27,keys,0.18151287734508514,37.11756896972656,1345.394775390625,339.5644226074219,1434.3214111328125
27,guitar_pick,0.39802613854408264,61.87675857543945,1287.7113037109375,166.19886779785156,1349.314697265625
27,mechanical_pencil,0.38408583402633667,566.7745971679688,1286.998779296875,936.4644775390625,1378.4571533203125
28,monitor,0.9516391754150391,115.75982666015625,271.8698425292969,1022.9373168945312,953.4994506835938
28,water_bottle,0.9137318134307861,62.40324783325195,626.2564086914062,283.0247497558594,1189.3228759765625
28,laptop,0.9180043339729309,182.7941436767578,1075.0733642578125,940.3802490234375,1315.85400390625
28,keyboard,0.887523889541626,263.4523010253906,992.7265625,960.1353149414062,1125.098388671875
28,mouse,0.8560670614242554,850.4805908203125,1101.3052978515625,1049.9625244140625,1251.840087890625
28,airpod_case,0.7912102937698364,35.10221481323242,1148.8814697265625,213.29660034179688,1253.834228515625
28,keys,0.18122942745685577,37.26079177856445,1345.38525390625,340.20458984375,1434.1820068359375
28,guitar_pick,0.3913572430610657,61.376441955566406,1287.6651611328125,166.17373657226562,1349.3389892578125
28,mechanical_pencil,0.38900458812713623,566.925048828125,1287.2659912109375,936.29833984375,1378.21826171875
29,monitor,0.9520347118377686,115.51163482666016,271.88604736328125,1022.885986328125,953.5104370117188
29,water_bottle,0.915287971496582,62.40131378173828,626.41943359375,282.78656005859375,1189.30322265625
29,laptop,0.9173078536987305,182.7548370361328,1075.1236572265625,940.483154296875,1315.829833984375
29,keyboard,0.8871973752975464,262.5705871582031,992.68994140625,960.0606689453125,1125.139892578125
29,mouse,0.8593009114265442,850.4190673828125,1101.330810546875,1049.8876953125,1251.799560546875
29,airpod_case,0.7953391075134277,34.94099807739258,1148.8421630859375,213.24461364746094,1253.8226318359375
29,keys,0.18152697384357452,37.19562530517578,1345.3270263671875,341.1208190917969,1434.174072265625
29,guitar_pick,0.38697493076324463,61.16901779174805,1287.6925048828125,166.1533966064453,1349.4248046875
29,mechanical_pencil,0.37797173857688904,566.331298828125,1287.3306884765625,936.3899536132812,1378.2978515625
30,monitor,0.9522854089736938,115.47413635253906,271.8722839355469,1022.919189453125,953.5048217773438
30,water_bottle,0.9167023301124573,62.36369323730469,626.6488647460938,282.7833251953125,1189.3258056640625
30,laptop,0.9181318283081055,182.64634704589844,1075.064208984375,940.5414428710938,1315.80029296875
30,keyboard,0.8871485590934753,262.55419921875,992.6896362304688,960.1036987304688,1125.1793212890625
30,mouse,0.8607190847396851,850.3607177734375,1101.3123779296875,1049.7138671875,1251.7777099609375
30,airpod_case,0.7984978556632996,34.78920364379883,1148.8570556640625,213.65591430664062,1253.8389892578125
30,keys,0.17770473659038544,37.09903335571289,1345.1953125,355.9101257324219,1434.1873779296875
30,guitar_pick,0.3945070505142212,61.23799133300781,1287.7286376953125,166.13082885742188,1349.4564208984375
30,mechanical_pencil,0.37286505103111267,566.42822265625,1287.4595947265625,936.3507690429688,1378.2545166015625
31,monitor,0.9525487422943115,115.32766723632812,271.86328125,1022.8782348632812,953.5197143554688
31,water_bottle,0.9170490503311157,62.46178436279297,626.77783203125,282.7239685058594,1189.27294921875
31,laptop,0.9186529517173767,182.6286163330078,1075.0289306640625,940.5430297851562,1315.818359375
31,keyboard,0.8869220614433289,263.3654479980469,992.6527099609375,959.8897094726562,1125.2366943359375
31,mouse,0.8588930368423462,850.3906860351562,1101.2496337890625,1049.680908203125,1251.823974609375
31,airpod_case,0.7970714569091797,34.81806564331055,1148.8974609375,213.76449584960938,1253.85888671875
31,keys,0.1843012124300003,37.07718276977539,1345.151123046875,353.4942626953125,1434.2122802734375
31,guitar_pick,0.3929312825202942,61.47048568725586,1287.9599609375,166.170166015625,1349.4765625
31,mechanical_pencil,0.38474389910697937,566.1682739257812,1287.45361328125,936.2482299804688,1378.3319091796875
32,monitor,0.9528875350952148,115.20478820800781,271.7712097167969,1022.8700561523438,953.6278686523438
32,water_bottle,0.9145416617393494,61.78767013549805,623.620849609375,283.87762451171875,1189.270751953125
32,laptop,0.9197258353233337,182.65887451171875,1075.15087890625,940.5188598632812,1315.8656005859375
32,keyboard,0.8847875595092773,263.94464111328125,992.726318359375,960.0176391601562,1125.2747802734375
32,mouse,0.8569095134735107,850.4288330078125,1101.27294921875,1049.6915283203125,1251.8997802734375
32,airpod_case,0.793289840221405,34.93825149536133,1149.0888671875,213.59774780273438,1253.9888916015625
32,keys,0.18455372750759125,37.22640609741211,1345.2860107421875,354.17987060546875,1434.1212158203125
